protein1,protein2,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining,combined_score,gene1,gene2
9606.ENSP00000272317,9606.ENSP00000248553,0,0,0,0,167,900,71,915,RPS27A,HSPB1
9606.ENSP00000272317,9606.ENSP00000381034,0,0,0,0,0,900,0,900,RPS27A,SOCS6
9606.ENSP00000272317,9606.ENSP00000309968,0,0,0,0,0,900,0,900,RPS27A,ADAM17
9606.ENSP00000272317,9606.ENSP00000312988,0,0,0,62,202,900,70,921,RPS27A,NFKBIB
9606.ENSP00000272317,9606.ENSP00000369857,0,0,0,0,56,900,0,901,RPS27A,FAM175A
9606.ENSP00000272317,9606.ENSP00000368699,0,0,0,86,533,600,139,833,RPS27A,ISG15
9606.ENSP00000272317,9606.ENSP00000265433,0,0,0,0,0,900,88,904,RPS27A,NBN
9606.ENSP00000272317,9606.ENSP00000296674,0,0,0,967,995,900,195,999,RPS27A,RPS23
9606.ENSP00000272317,9606.ENSP00000263274,0,0,0,0,157,900,64,914,RPS27A,LIG1
9606.ENSP00000272317,9606.ENSP00000222247,0,0,0,967,996,0,230,999,RPS27A,RPL18A
9606.ENSP00000272317,9606.ENSP00000393241,0,0,0,955,988,900,146,999,RPS27A,RPS18
9606.ENSP00000272317,9606.ENSP00000325863,0,0,0,52,0,900,47,901,RPS27A,MRE11A
9606.ENSP00000272317,9606.ENSP00000278616,0,0,0,0,0,900,124,908,RPS27A,ATM
9606.ENSP00000272317,9606.ENSP00000262320,0,0,0,0,494,600,0,788,RPS27A,AXIN1
9606.ENSP00000272317,9606.ENSP00000274242,0,0,0,934,988,0,363,999,RPS27A,RPL37
9606.ENSP00000272317,9606.ENSP00000462664,0,0,0,49,869,600,98,949,RPS27A,POLI
9606.ENSP00000272317,9606.ENSP00000309830,0,0,0,971,988,0,200,999,RPS27A,RPL38
9606.ENSP00000272317,9606.ENSP00000346027,0,0,0,982,996,0,149,999,RPS27A,RPL21
9606.ENSP00000272317,9606.ENSP00000346050,0,0,0,983,995,900,249,999,RPS27A,RPS3A
9606.ENSP00000272317,9606.ENSP00000468500,0,0,0,0,56,900,55,903,RPS27A,GFAP
9606.ENSP00000272317,9606.ENSP00000379339,0,0,0,975,988,900,457,999,RPS27A,RPS29
9606.ENSP00000272317,9606.ENSP00000361021,0,0,0,0,632,900,127,965,RPS27A,PTEN
9606.ENSP00000272317,9606.ENSP00000429374,0,0,0,985,988,900,460,999,RPS27A,RPS20
9606.ENSP00000272317,9606.ENSP00000332604,0,0,0,99,922,600,201,974,RPS27A,EIF3C
9606.ENSP00000272317,9606.ENSP00000216797,0,0,0,62,744,600,192,911,RPS27A,NFKBIA
9606.ENSP00000272317,9606.ENSP00000305161,0,0,0,0,87,900,73,907,RPS27A,TRIM56
9606.ENSP00000272317,9606.ENSP00000386717,0,0,0,984,996,0,554,999,RPS27A,RPL31
9606.ENSP00000272317,9606.ENSP00000346067,0,0,0,901,988,900,264,999,RPS27A,RPSA
9606.ENSP00000272317,9606.ENSP00000363993,0,0,0,65,385,900,156,944,RPS27A,PSMB9
9606.ENSP00000272317,9606.ENSP00000263925,0,0,0,0,825,0,68,829,RPS27A,LNX1
9606.ENSP00000272317,9606.ENSP00000264639,0,0,0,176,906,900,125,992,RPS27A,PSMD3
9606.ENSP00000272317,9606.ENSP00000297954,0,0,0,0,0,900,0,900,RPS27A,WNK2
9606.ENSP00000272317,9606.ENSP00000287156,0,0,0,0,890,800,143,979,RPS27A,UBE2L6
9606.ENSP00000272317,9606.ENSP00000355958,0,0,0,71,107,900,48,910,RPS27A,DTL
9606.ENSP00000272317,9606.ENSP00000462667,0,0,0,62,825,0,139,846,RPS27A,HIST2H4A
9606.ENSP00000272317,9606.ENSP00000339917,0,0,0,52,389,900,0,937,RPS27A,TAF9B
9606.ENSP00000272317,9606.ENSP00000362744,0,0,0,978,995,900,327,999,RPS27A,RPS4X
9606.ENSP00000272317,9606.ENSP00000360994,0,0,0,49,864,900,117,987,RPS27A,STAMBPL1
9606.ENSP00000272317,9606.ENSP00000481249,0,0,0,0,0,900,0,900,RPS27A,SOCS2
9606.ENSP00000272317,9606.ENSP00000318646,0,0,0,981,995,900,445,999,RPS27A,RPS15A
9606.ENSP00000272317,9606.ENSP00000321744,0,0,0,62,820,0,130,840,RPS27A,HIST1H2BC
9606.ENSP00000272317,9606.ENSP00000409799,0,0,0,63,0,800,0,804,RPS27A,RPP21
9606.ENSP00000272317,9606.ENSP00000359206,0,0,0,0,804,600,103,923,RPS27A,BTRC
9606.ENSP00000272317,9606.ENSP00000345957,0,0,0,973,988,900,358,999,RPS27A,RPS21
9606.ENSP00000272317,9606.ENSP00000358548,0,0,0,0,78,900,61,905,RPS27A,NRAS
9606.ENSP00000272317,9606.ENSP00000354911,0,0,0,0,270,900,0,923,RPS27A,TIFA
9606.ENSP00000272317,9606.ENSP00000366679,0,0,0,164,229,900,49,930,RPS27A,HIST1H2AH
9606.ENSP00000272317,9606.ENSP00000353292,0,0,0,0,66,900,0,902,RPS27A,SCNN1A
9606.ENSP00000272317,9606.ENSP00000216802,0,0,0,115,56,900,114,916,RPS27A,PSME2
9606.ENSP00000272317,9606.ENSP00000222823,0,0,0,0,800,0,0,800,RPS27A,NOD1
9606.ENSP00000272317,9606.ENSP00000386788,0,0,0,0,429,600,217,805,RPS27A,UBE2E3
9606.ENSP00000272317,9606.ENSP00000354607,0,0,0,0,117,900,0,907,RPS27A,FZD5
9606.ENSP00000272317,9606.ENSP00000317272,0,0,0,49,102,900,43,907,RPS27A,MET
9606.ENSP00000272317,9606.ENSP00000410059,0,0,0,338,620,0,59,742,RPS27A,EEF1D
9606.ENSP00000272317,9606.ENSP00000462729,0,0,0,0,879,900,0,987,RPS27A,OTUD7B
9606.ENSP00000272317,9606.ENSP00000367034,0,0,0,62,841,0,139,860,RPS27A,HIST1H4C
9606.ENSP00000272317,9606.ENSP00000463784,0,0,0,970,956,0,479,999,RPS27A,RPL26
9606.ENSP00000272317,9606.ENSP00000322419,0,0,0,949,986,0,292,999,RPS27A,RPLP2
9606.ENSP00000272317,9606.ENSP00000360689,0,0,0,0,144,900,0,910,RPS27A,TNKS2
9606.ENSP00000272317,9606.ENSP00000477781,0,0,0,937,894,0,163,993,RPS27A,TPT1
9606.ENSP00000272317,9606.ENSP00000384211,0,0,0,67,102,900,78,912,RPS27A,PSME4
9606.ENSP00000272317,9606.ENSP00000224073,0,0,0,250,800,0,67,847,RPS27A,EDF1
9606.ENSP00000272317,9606.ENSP00000210313,0,0,0,46,270,900,108,929,RPS27A,PSMD5
9606.ENSP00000272317,9606.ENSP00000259469,0,0,0,969,989,0,302,999,RPS27A,RPL35
9606.ENSP00000272317,9606.ENSP00000262306,0,0,0,315,0,600,125,739,RPS27A,TCEB2
9606.ENSP00000272317,9606.ENSP00000305926,0,0,0,0,80,900,0,904,RPS27A,OTUD7A
9606.ENSP00000272317,9606.ENSP00000418868,0,0,0,940,988,0,334,999,RPS27A,RPL29
9606.ENSP00000272317,9606.ENSP00000264515,0,0,0,61,953,0,0,954,RPS27A,RBBP5
9606.ENSP00000272317,9606.ENSP00000392025,0,0,0,0,354,900,125,938,RPS27A,CYLD
9606.ENSP00000272317,9606.ENSP00000478877,0,0,0,122,994,0,168,995,RPS27A,ADRM1
9606.ENSP00000272317,9606.ENSP00000358525,0,0,0,0,0,900,49,900,RPS27A,NGF
9606.ENSP00000272317,9606.ENSP00000333266,0,0,0,62,676,800,355,955,RPS27A,UBA7
9606.ENSP00000272317,9606.ENSP00000296795,0,0,0,0,101,900,60,908,RPS27A,TLR3
9606.ENSP00000272317,9606.ENSP00000304051,0,0,0,0,107,900,58,908,RPS27A,RNF139
9606.ENSP00000272317,9606.ENSP00000282344,0,0,0,0,803,0,47,804,RPS27A,USP12
9606.ENSP00000272317,9606.ENSP00000479461,0,0,0,62,825,0,144,847,RPS27A,HIST1H4D
9606.ENSP00000272317,9606.ENSP00000386049,0,0,0,0,0,900,0,900,RPS27A,MBD5
9606.ENSP00000272317,9606.ENSP00000363676,0,0,0,978,995,0,483,999,RPS27A,RPL11
9606.ENSP00000272317,9606.ENSP00000476136,0,0,0,62,820,600,107,931,RPS27A,HIST1H2BJ
9606.ENSP00000272317,9606.ENSP00000216274,0,0,0,0,163,900,47,913,RPS27A,RIPK3
9606.ENSP00000272317,9606.ENSP00000359910,0,0,0,353,872,900,90,991,RPS27A,PSMA7
9606.ENSP00000272317,9606.ENSP00000263966,0,0,0,62,227,900,152,930,RPS27A,USP13
9606.ENSP00000272317,9606.ENSP00000261349,0,0,0,0,270,900,0,923,RPS27A,LRP6
9606.ENSP00000272317,9606.ENSP00000265986,0,0,0,62,823,0,109,839,RPS27A,IDE
9606.ENSP00000272317,9606.ENSP00000444596,0,0,0,0,800,0,145,821,RPS27A,MYCBP2
9606.ENSP00000272317,9606.ENSP00000310842,0,0,0,65,894,600,66,958,RPS27A,FANCI
9606.ENSP00000272317,9606.ENSP00000263754,0,0,0,0,349,900,52,932,RPS27A,KAT2B
9606.ENSP00000272317,9606.ENSP00000358151,0,0,0,62,537,900,183,959,RPS27A,HIST2H2BE
9606.ENSP00000272317,9606.ENSP00000314420,0,0,0,0,0,900,0,900,RPS27A,PER1
9606.ENSP00000272317,9606.ENSP00000264834,0,0,0,0,923,0,0,923,RPS27A,KLF1
9606.ENSP00000272317,9606.ENSP00000256458,0,0,0,0,102,900,0,906,RPS27A,IRAK2
9606.ENSP00000272317,9606.ENSP00000435370,0,0,0,959,988,900,181,999,RPS27A,FAU
9606.ENSP00000272317,9606.ENSP00000372155,0,0,0,96,56,900,228,925,RPS27A,PSME1
9606.ENSP00000272317,9606.ENSP00000227507,0,0,0,0,270,600,108,716,RPS27A,CCND1
9606.ENSP00000272317,9606.ENSP00000352264,0,0,0,0,800,0,48,801,RPS27A,CD2AP
9606.ENSP00000272317,9606.ENSP00000366956,0,0,0,62,825,0,139,846,RPS27A,HIST1H4H
9606.ENSP00000272317,9606.ENSP00000332353,0,0,0,0,0,900,64,902,RPS27A,PTCH1
9606.ENSP00000272317,9606.ENSP00000302625,0,0,0,0,281,900,45,925,RPS27A,AXIN2
9606.ENSP00000272317,9606.ENSP00000230340,0,0,0,125,934,800,578,994,RPS27A,BYSL
9606.ENSP00000272317,9606.ENSP00000221452,0,0,0,0,117,900,57,909,RPS27A,RELB
9606.ENSP00000272317,9606.ENSP00000481646,0,0,0,959,982,900,559,999,RPS27A,RPS10
9606.ENSP00000272317,9606.ENSP00000259008,0,0,0,0,70,900,55,904,RPS27A,BRIP1
9606.ENSP00000272317,9606.ENSP00000383199,0,0,0,59,573,600,139,843,RPS27A,NEDD4L
9606.ENSP00000272317,9606.ENSP00000376505,0,0,0,0,0,900,116,907,RPS27A,TANK
9606.ENSP00000272317,9606.ENSP00000345464,0,0,0,0,87,900,0,904,RPS27A,NHLRC1
9606.ENSP00000272317,9606.ENSP00000397453,0,0,0,0,182,600,213,719,RPS27A,UBE2W
9606.ENSP00000272317,9606.ENSP00000385636,0,0,0,0,0,900,0,900,RPS27A,OBSL1
9606.ENSP00000272317,9606.ENSP00000449328,0,0,0,965,995,0,307,999,RPS27A,RPLP0
9606.ENSP00000272348,9606.ENSP00000351214,0,0,0,585,0,0,612,832,SNRPG,TOMM7
9606.ENSP00000272348,9606.ENSP00000438349,0,0,0,700,0,0,0,700,SNRPG,TRMT112
9606.ENSP00000272348,9606.ENSP00000356541,0,0,0,683,947,900,0,998,SNRPG,SF3B5
9606.ENSP00000272348,9606.ENSP00000292879,0,0,0,108,670,0,182,738,SNRPG,U2AF1L4
9606.ENSP00000272348,9606.ENSP00000373620,0,0,0,197,788,0,0,822,SNRPG,HSPD1
9606.ENSP00000272348,9606.ENSP00000466214,0,0,0,702,0,0,0,701,SNRPG,PDCD5
9606.ENSP00000272348,9606.ENSP00000469468,0,0,0,379,953,900,744,999,SNRPG,LSM4
9606.ENSP00000272348,9606.ENSP00000370083,0,0,0,95,864,900,252,989,SNRPG,SMN1
9606.ENSP00000272348,9606.ENSP00000344241,0,0,0,184,773,720,0,943,SNRPG,ZMAT5
9606.ENSP00000272348,9606.ENSP00000300413,0,0,0,973,992,900,823,999,SNRPG,SNRPD1
9606.ENSP00000272348,9606.ENSP00000434359,0,0,0,289,788,600,138,941,SNRPG,PUF60
9606.ENSP00000272348,9606.ENSP00000361084,0,0,0,708,0,0,0,707,SNRPG,MRPL14
9606.ENSP00000272348,9606.ENSP00000324122,0,0,0,77,973,900,42,997,SNRPG,PRPF31
9606.ENSP00000272348,9606.ENSP00000444029,0,0,0,69,0,900,0,902,SNRPG,NUP153
9606.ENSP00000272348,9606.ENSP00000403852,0,0,0,513,0,600,0,796,SNRPG,POLR2F
9606.ENSP00000272348,9606.ENSP00000400591,0,0,0,995,998,900,928,999,SNRPG,SNRPE
9606.ENSP00000272348,9606.ENSP00000221494,0,0,0,190,993,900,375,999,SNRPG,SF3A2
9606.ENSP00000272348,9606.ENSP00000351492,0,0,0,854,800,0,0,969,SNRPG,UBL5
9606.ENSP00000272348,9606.ENSP00000292614,0,0,0,677,244,600,0,893,SNRPG,POLR2J
9606.ENSP00000272348,9606.ENSP00000382972,0,0,0,232,885,600,605,984,SNRPG,SNRPN
9606.ENSP00000272348,9606.ENSP00000324124,0,0,0,931,0,600,0,971,SNRPG,POLR2L
9606.ENSP00000272348,9606.ENSP00000429986,0,0,0,836,0,0,303,880,SNRPG,ENY2
9606.ENSP00000272348,9606.ENSP00000472998,0,0,0,902,989,900,765,999,SNRPG,SNRNP70
9606.ENSP00000272348,9606.ENSP00000319240,0,0,0,777,800,900,266,996,SNRPG,MAGOHB
9606.ENSP00000272348,9606.ENSP00000388337,0,0,0,866,0,0,58,868,SNRPG,SEC61G
9606.ENSP00000272348,9606.ENSP00000262633,0,0,0,68,818,0,0,823,SNRPG,RBM42
9606.ENSP00000272348,9606.ENSP00000415536,0,0,0,616,0,600,0,839,SNRPG,POLR2H
9606.ENSP00000272348,9606.ENSP00000448073,0,0,0,62,941,540,0,972,SNRPG,PRPF40B
9606.ENSP00000272348,9606.ENSP00000364813,0,0,0,556,928,900,766,999,SNRPG,LSM2
9606.ENSP00000272348,9606.ENSP00000433919,0,0,0,317,875,900,106,991,SNRPG,CLNS1A
9606.ENSP00000272348,9606.ENSP00000310596,0,0,0,377,414,0,589,836,SNRPG,LSM1
9606.ENSP00000272348,9606.ENSP00000310448,0,0,0,94,992,900,0,999,SNRPG,SART1
9606.ENSP00000272348,9606.ENSP00000310668,0,0,0,209,0,900,0,917,SNRPG,NUP93
9606.ENSP00000272348,9606.ENSP00000269601,0,0,0,354,976,900,0,998,SNRPG,TXNL4A
9606.ENSP00000272348,9606.ENSP00000293872,0,0,0,0,672,540,0,842,SNRPG,LUC7L
9606.ENSP00000272348,9606.ENSP00000357631,0,0,0,0,744,0,0,744,SNRPG,TCERG1L
9606.ENSP00000272348,9606.ENSP00000252622,0,0,0,719,906,900,82,997,SNRPG,LSM7
9606.ENSP00000272348,9606.ENSP00000351137,0,0,0,83,923,900,107,992,SNRPG,XAB2
9606.ENSP00000272348,9606.ENSP00000215570,0,0,0,849,0,0,188,872,SNRPG,TIMM13
9606.ENSP00000272348,9606.ENSP00000355011,0,0,0,780,0,0,0,779,SNRPG,ILF2
9606.ENSP00000272348,9606.ENSP00000264645,0,0,0,0,800,0,0,800,SNRPG,CASC3
9606.ENSP00000272348,9606.ENSP00000432886,0,0,0,164,852,900,122,987,SNRPG,RNPC3
9606.ENSP00000272348,9606.ENSP00000360525,0,0,0,806,800,0,264,968,SNRPG,MAGOH
9606.ENSP00000272348,9606.ENSP00000266735,0,0,0,995,996,900,971,999,SNRPG,SNRPF
9606.ENSP00000272348,9606.ENSP00000221859,0,0,0,281,0,600,0,700,SNRPG,POLR2I
9606.ENSP00000272348,9606.ENSP00000254193,0,0,0,440,995,900,486,999,SNRPG,SNRPA1
9606.ENSP00000272348,9606.ENSP00000262962,0,0,0,0,906,0,129,914,SNRPG,CCDC94
9606.ENSP00000272348,9606.ENSP00000257245,0,0,0,859,0,0,0,859,SNRPG,TIMM10
9606.ENSP00000272348,9606.ENSP00000361626,0,0,0,133,288,900,0,932,SNRPG,YBX1
9606.ENSP00000272348,9606.ENSP00000254508,0,0,0,0,0,900,0,900,SNRPG,NUP210
9606.ENSP00000272348,9606.ENSP00000285968,0,0,0,123,0,900,66,910,SNRPG,NUP205
9606.ENSP00000272348,9606.ENSP00000367939,0,0,0,732,241,0,145,810,SNRPG,UQCRQ
9606.ENSP00000272348,9606.ENSP00000367721,0,0,0,146,0,900,0,910,SNRPG,NUP160
9606.ENSP00000272348,9606.ENSP00000361577,0,0,0,124,781,0,143,821,SNRPG,C10orf11
9606.ENSP00000272348,9606.ENSP00000478070,0,0,0,62,906,0,454,947,SNRPG,CWC25
9606.ENSP00000272348,9606.ENSP00000384621,0,0,0,49,716,0,101,735,SNRPG,DQX1
9606.ENSP00000272348,9606.ENSP00000386717,0,0,0,679,0,0,166,720,SNRPG,RPL31
9606.ENSP00000272348,9606.ENSP00000403310,0,0,0,61,864,720,435,977,SNRPG,SNRNP35
9606.ENSP00000272348,9606.ENSP00000412566,0,0,0,452,994,900,899,999,SNRPG,SNRPB
9606.ENSP00000272348,9606.ENSP00000231498,0,0,0,115,0,900,0,907,SNRPG,NUP155
9606.ENSP00000272348,9606.ENSP00000342889,0,0,0,662,0,600,0,858,SNRPG,POLR2K
9606.ENSP00000272348,9606.ENSP00000274606,0,0,0,640,212,0,48,705,SNRPG,NHP2
9606.ENSP00000272348,9606.ENSP00000372482,0,0,0,108,0,720,0,739,SNRPG,SNRNP25
9606.ENSP00000272369,9606.ENSP00000359215,0,0,0,62,483,0,469,720,MEIS1,TLX1
9606.ENSP00000272369,9606.ENSP00000347684,0,0,0,0,812,0,178,838,MEIS1,LMX1B
9606.ENSP00000272369,9606.ENSP00000328928,0,0,0,0,304,0,704,785,MEIS1,HOXB4
9606.ENSP00000272369,9606.ENSP00000360552,0,0,0,62,401,0,519,706,MEIS1,TSHZ2
9606.ENSP00000272369,9606.ENSP00000222753,0,0,0,62,464,0,474,712,MEIS1,HOXA13
9606.ENSP00000272369,9606.ENSP00000361066,0,0,0,0,0,900,135,909,MEIS1,NCOA3
9606.ENSP00000272369,9606.ENSP00000222726,0,0,0,62,435,0,766,865,MEIS1,HOXA5
9606.ENSP00000272369,9606.ENSP00000263253,0,0,0,0,70,900,463,945,MEIS1,EP300
9606.ENSP00000272369,9606.ENSP00000404100,0,0,0,62,370,0,635,765,MEIS1,PAX6
9606.ENSP00000272369,9606.ENSP00000264515,0,0,0,0,0,600,354,730,MEIS1,RBBP5
9606.ENSP00000272369,9606.ENSP00000389870,0,0,0,0,813,0,351,873,MEIS1,DLX3
9606.ENSP00000272369,9606.ENSP00000254066,0,0,0,62,58,900,340,933,MEIS1,RARA
9606.ENSP00000272369,9606.ENSP00000239144,0,0,0,0,281,0,645,734,MEIS1,HOXB8
9606.ENSP00000272369,9606.ENSP00000343619,0,0,0,62,718,0,995,998,MEIS1,HOXA9
9606.ENSP00000272369,9606.ENSP00000376322,0,0,0,49,465,0,518,733,MEIS1,HOXD13
9606.ENSP00000272369,9606.ENSP00000006015,0,0,0,49,465,0,465,703,MEIS1,HOXA11
9606.ENSP00000272369,9606.ENSP00000324701,0,0,0,64,803,0,302,860,MEIS1,MAB21L2
9606.ENSP00000272369,9606.ENSP00000242159,0,0,0,0,281,0,814,861,MEIS1,HOXA7
9606.ENSP00000272369,9606.ENSP00000356936,0,0,0,0,0,0,767,767,MEIS1,FCRLA
9606.ENSP00000272369,9606.ENSP00000405890,0,0,0,91,919,600,440,981,MEIS1,PBX1
9606.ENSP00000272369,9606.ENSP00000362588,0,0,0,63,741,0,370,833,MEIS1,PBX3
9606.ENSP00000272369,9606.ENSP00000355140,0,0,0,62,281,600,402,817,MEIS1,HOXB1
9606.ENSP00000272369,9606.ENSP00000453793,0,0,0,91,973,0,57,975,MEIS1,MEIS2
9606.ENSP00000272369,9606.ENSP00000239165,0,0,0,62,222,0,705,766,MEIS1,HOXB7
9606.ENSP00000272369,9606.ENSP00000290295,0,0,0,49,853,0,912,986,MEIS1,HOXB13
9606.ENSP00000272369,9606.ENSP00000367203,0,0,0,57,146,600,211,711,MEIS1,KDM6A
9606.ENSP00000272369,9606.ENSP00000369251,0,0,0,99,877,0,269,911,MEIS1,MAB21L1
9606.ENSP00000272369,9606.ENSP00000283921,0,0,0,62,300,0,758,827,MEIS1,HOXA10
9606.ENSP00000272369,9606.ENSP00000340896,0,0,0,0,0,600,322,717,MEIS1,ASH2L
9606.ENSP00000272369,9606.ENSP00000419692,0,0,0,0,58,900,141,912,MEIS1,RXRA
9606.ENSP00000272369,9606.ENSP00000369695,0,0,0,65,0,0,795,800,MEIS1,MLLT3
9606.ENSP00000272371,9606.ENSP00000470560,0,0,0,0,0,0,784,783,OTOF,EMG1
9606.ENSP00000272371,9606.ENSP00000401513,0,0,0,62,0,0,714,720,OTOF,STRC
9606.ENSP00000272371,9606.ENSP00000216117,0,0,0,0,0,900,0,900,OTOF,HMOX1
9606.ENSP00000272371,9606.ENSP00000358994,0,0,0,63,0,0,862,865,OTOF,MYO6
9606.ENSP00000272371,9606.ENSP00000316909,0,0,0,62,69,0,809,819,OTOF,SLC17A8
9606.ENSP00000272371,9606.ENSP00000386331,0,0,0,63,0,0,740,745,OTOF,MYO7A
9606.ENSP00000272371,9606.ENSP00000381768,0,0,0,76,0,0,757,765,OTOF,CDH23
9606.ENSP00000272371,9606.ENSP00000372295,0,0,0,62,0,0,760,765,OTOF,GJB2
9606.ENSP00000272371,9606.ENSP00000311825,0,0,0,0,0,0,791,790,OTOF,CTBP2
