symbol,reactome_id,pathway_name
H4C9,R-HSA-69278,"Cell Cycle, Mitotic"
H4C9,R-HSA-69306,DNA Replication
H4C9,R-HSA-69473,G2/M DNA damage checkpoint
H4C9,R-HSA-69481,G2/M Checkpoints
H4C9,R-HSA-69620,Cell Cycle Checkpoints
H4C9,R-HSA-73728,RNA Polymerase I Promoter Opening
H4C9,R-HSA-73772,RNA Polymerase I Promoter Escape
H4C9,R-HSA-73854,RNA Polymerase I Promoter Clearance
H4C9,R-HSA-73857,RNA Polymerase II Transcription
H4C9,R-HSA-73864,RNA Polymerase I Transcription
H4C9,R-HSA-73884,Base Excision Repair
H4C9,R-HSA-73886,Chromosome Maintenance
H4C9,R-HSA-73894,DNA Repair
H4C9,R-HSA-73927,Depurination
H4C9,R-HSA-73928,Depyrimidination
H4C9,R-HSA-73929,"Base-Excision Repair, AP Site Formation"
H4C9,R-HSA-74160,Gene expression (Transcription)
H4C9,R-HSA-774815,Nucleosome assembly
H4C9,R-HSA-8878171,Transcriptional regulation by RUNX1
H4C9,R-HSA-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function
H4C9,R-HSA-8939211,ESR-mediated signaling
H4C9,R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs
H4C9,R-HSA-8953897,Cellular responses to stimuli
H4C9,R-HSA-9006931,Signaling by Nuclear Receptors
H4C9,R-HSA-9018519,Estrogen-dependent gene expression
H4C9,R-HSA-912446,Meiotic recombination
H4C9,R-HSA-9609646,HCMV Infection
H4C9,R-HSA-9609690,HCMV Early Events
H4C9,R-HSA-9610379,HCMV Late Events
H4C9,R-HSA-9616222,Transcriptional regulation of granulopoiesis
H4C9,R-HSA-9645723,Diseases of programmed cell death
H4C9,R-HSA-9670095,Inhibition of DNA recombination at telomere
H4C9,R-HSA-9710421,Defective pyroptosis
H4C9,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
H4C9,R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion
H4C9,R-HSA-9764265,Regulation of CDH1 Expression and Function
H4C9,R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins
H4C9,R-HSA-9764560,Regulation of CDH1 Gene Transcription
H4C9,R-HSA-9764725,Negative Regulation of CDH1 Gene Transcription
H4C9,R-HSA-977225,Amyloid fiber formation
H4C9,R-HSA-9816359,Maternal to zygotic transition (MZT)
H4C9,R-HSA-9818564,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes
H4C9,R-HSA-9821002,Chromatin modifications during the maternal to zygotic transition (MZT)
H4C9,R-HSA-9821993,Replacement of protamines by nucleosomes in the male pronucleus
H4C9,R-HSA-9824446,Viral Infection Pathways
H4C9,R-HSA-9839923,Dengue Virus Infection
H4C9,R-HSA-9841922,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis
H4C9,R-HSA-9842860,Regulation of endogenous retroelements
H4C9,R-HSA-9843940,Regulation of endogenous retroelements by KRAB-ZFP proteins
H4C9,R-HSA-9843970,Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex
H4C9,R-HSA-9845323,Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)
H4C9,R-HSA-9851695,Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes
H4C9,R-HSA-9909648,Regulation of PD-L1(CD274) expression
H4C9,R-HSA-9909649,Regulation of PD-L1(CD274) transcription
H4C9,R-HSA-9917777,Epigenetic regulation by WDR5-containing histone modifying complexes
H4C9,R-HSA-9918481,Dengue Virus-Host Interactions
TRRAP,R-HSA-162582,Signal Transduction
TRRAP,R-HSA-195721,Signaling by WNT
TRRAP,R-HSA-201681,TCF dependent signaling in response to WNT
TRRAP,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex
TRRAP,R-HSA-3214847,HATs acetylate histones
TRRAP,R-HSA-3247509,Chromatin modifying enzymes
TRRAP,R-HSA-392499,Metabolism of proteins
TRRAP,R-HSA-4839726,Chromatin organization
TRRAP,R-HSA-5688426,Deubiquitination
TRRAP,R-HSA-5689880,Ub-specific processing proteases
TRRAP,R-HSA-597592,Post-translational protein modification
CAPZA2,R-HSA-109582,Hemostasis
CAPZA2,R-HSA-1280218,Adaptive Immune System
CAPZA2,R-HSA-168249,Innate Immune System
CAPZA2,R-HSA-168256,Immune System
CAPZA2,R-HSA-199977,ER to Golgi Anterograde Transport
CAPZA2,R-HSA-199991,Membrane Trafficking
CAPZA2,R-HSA-2132295,MHC class II antigen presentation
CAPZA2,R-HSA-2262752,Cellular responses to stress
CAPZA2,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand
CAPZA2,R-HSA-392499,Metabolism of proteins
CAPZA2,R-HSA-446203,Asparagine N-linked glycosylation
CAPZA2,R-HSA-5653656,Vesicle-mediated transport
CAPZA2,R-HSA-597592,Post-translational protein modification
CAPZA2,R-HSA-6807878,COPI-mediated anterograde transport
CAPZA2,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic
CAPZA2,R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic
CAPZA2,R-HSA-879415,Advanced glycosylation endproduct receptor signaling
CAPZA2,R-HSA-8856688,Golgi-to-ER retrograde transport
CAPZA2,R-HSA-8953897,Cellular responses to stimuli
CAPZA2,R-HSA-948021,Transport to the Golgi and subsequent modification
CAPZA2,R-HSA-9659379,Sensory processing of sound
CAPZA2,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
CAPZA2,R-HSA-9709957,Sensory Perception
CAPZA2,R-HSA-983231,Factors involved in megakaryocyte development and platelet production
PICALM,R-HSA-162582,Signal Transduction
PICALM,R-HSA-194315,Signaling by Rho GTPases
PICALM,R-HSA-199991,Membrane Trafficking
PICALM,R-HSA-199992,trans-Golgi Network Vesicle Budding
PICALM,R-HSA-432722,Golgi Associated Vesicle Biogenesis
PICALM,R-HSA-5653656,Vesicle-mediated transport
PICALM,R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis
PICALM,R-HSA-8856828,Clathrin-mediated endocytosis
PICALM,R-HSA-9012999,RHO GTPase cycle
PICALM,R-HSA-9696264,RND3 GTPase cycle
PICALM,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
ACOX2,R-HSA-1430728,Metabolism
ACOX2,R-HSA-192105,Synthesis of bile acids and bile salts
ACOX2,R-HSA-193368,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
ACOX2,R-HSA-194068,Bile acid and bile salt metabolism
ACOX2,R-HSA-389887,Beta-oxidation of pristanoyl-CoA
ACOX2,R-HSA-390918,Peroxisomal lipid metabolism
ACOX2,R-HSA-556833,Metabolism of lipids
ACOX2,R-HSA-8957322,Metabolism of steroids
ACOX2,R-HSA-8978868,Fatty acid metabolism
ACOX2,R-HSA-9033241,Peroxisomal protein import
ACOX2,R-HSA-9609507,Protein localization
CAST,R-HSA-1474228,Degradation of the extracellular matrix
CAST,R-HSA-1474244,Extracellular matrix organization
CAST,R-HSA-1643685,Disease
CAST,R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models
CAST,R-HSA-8863678,Neurodegenerative Diseases
CAST,R-HSA-9645723,Diseases of programmed cell death
CAST,R-HSA-9734009,Defective Intrinsic Pathway for Apoptosis
ACOX3,R-HSA-1430728,Metabolism
ACOX3,R-HSA-389887,Beta-oxidation of pristanoyl-CoA
ACOX3,R-HSA-390918,Peroxisomal lipid metabolism
ACOX3,R-HSA-556833,Metabolism of lipids
ACOX3,R-HSA-8978868,Fatty acid metabolism
ACOX3,R-HSA-9033241,Peroxisomal protein import
ACOX3,R-HSA-9609507,Protein localization
AXIN1,R-HSA-162582,Signal Transduction
AXIN1,R-HSA-1643685,Disease
AXIN1,R-HSA-195253,Degradation of beta-catenin by the destruction complex
AXIN1,R-HSA-195721,Signaling by WNT
AXIN1,R-HSA-196299,Beta-catenin phosphorylation cascade
AXIN1,R-HSA-201681,TCF dependent signaling in response to WNT
AXIN1,R-HSA-212436,Generic Transcription Pathway
AXIN1,R-HSA-392499,Metabolism of proteins
AXIN1,R-HSA-4641257,Degradation of AXIN
AXIN1,R-HSA-4641262,Disassembly of the destruction complex and recruitment of AXIN to the membrane
AXIN1,R-HSA-4791275,Signaling by WNT in cancer
AXIN1,R-HSA-4839735,Signaling by AXIN mutants
AXIN1,R-HSA-4839743,Signaling by CTNNB1 phospho-site mutants
AXIN1,R-HSA-4839744,Signaling by APC mutants
AXIN1,R-HSA-4839748,Signaling by AMER1 mutants
AXIN1,R-HSA-5339716,Signaling by GSK3beta mutants
AXIN1,R-HSA-5358747,CTNNB1 S33 mutants aren't phosphorylated
AXIN1,R-HSA-5358749,CTNNB1 S37 mutants aren't phosphorylated
AXIN1,R-HSA-5358751,CTNNB1 S45 mutants aren't phosphorylated
AXIN1,R-HSA-5358752,CTNNB1 T41 mutants aren't phosphorylated
AXIN1,R-HSA-5467337,APC truncation mutants have impaired AXIN binding
AXIN1,R-HSA-5467340,AXIN missense mutants destabilize the destruction complex
AXIN1,R-HSA-5467348,Truncations of AMER1 destabilize the destruction complex
AXIN1,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
AXIN1,R-HSA-5688426,Deubiquitination
AXIN1,R-HSA-5689880,Ub-specific processing proteases
AXIN1,R-HSA-597592,Post-translational protein modification
AXIN1,R-HSA-73857,RNA Polymerase II Transcription
AXIN1,R-HSA-74160,Gene expression (Transcription)
AXIN1,R-HSA-8878171,Transcriptional regulation by RUNX1
AXIN1,R-HSA-8931987,RUNX1 regulates estrogen receptor mediated transcription
AXIN1,R-HSA-8939211,ESR-mediated signaling
AXIN1,R-HSA-8939256,RUNX1 regulates transcription of genes involved in WNT signaling
AXIN1,R-HSA-9006931,Signaling by Nuclear Receptors
AXIN1,R-HSA-9018519,Estrogen-dependent gene expression
AXIN2,R-HSA-162582,Signal Transduction
AXIN2,R-HSA-195721,Signaling by WNT
AXIN2,R-HSA-201681,TCF dependent signaling in response to WNT
AXIN2,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex
AXIN2,R-HSA-392499,Metabolism of proteins
AXIN2,R-HSA-4411364,Binding of TCF/LEF:CTNNB1 to target gene promoters
AXIN2,R-HSA-4641257,Degradation of AXIN
AXIN2,R-HSA-5688426,Deubiquitination
AXIN2,R-HSA-5689880,Ub-specific processing proteases
AXIN2,R-HSA-597592,Post-translational protein modification
BAP1,R-HSA-392499,Metabolism of proteins
BAP1,R-HSA-5688426,Deubiquitination
BAP1,R-HSA-5689603,UCH proteinases
BAP1,R-HSA-5693532,DNA Double-Strand Break Repair
BAP1,R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
BAP1,R-HSA-5693606,DNA Double Strand Break Response
BAP1,R-HSA-597592,Post-translational protein modification
BAP1,R-HSA-73894,DNA Repair
BRAP,R-HSA-162582,Signal Transduction
BRAP,R-HSA-1643685,Disease
BRAP,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
BRAP,R-HSA-5673000,RAF activation
BRAP,R-HSA-5673001,RAF/MAP kinase cascade
BRAP,R-HSA-5675221,Negative regulation of MAPK pathway
BRAP,R-HSA-5683057,MAPK family signaling cascades
BRAP,R-HSA-5684996,MAPK1/MAPK3 signaling
BRAP,R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants
BRAP,R-HSA-6802949,Signaling by RAS mutants
BRAP,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF
BRAP,R-HSA-6802957,Oncogenic MAPK signaling
BRAP,R-HSA-9649948,Signaling downstream of RAS mutants
CDC7,R-HSA-1640170,Cell Cycle
CDC7,R-HSA-176187,Activation of ATR in response to replication stress
CDC7,R-HSA-212436,Generic Transcription Pathway
CDC7,R-HSA-453279,Mitotic G1 phase and G1/S transition
CDC7,R-HSA-68962,Activation of the pre-replicative complex
CDC7,R-HSA-69002,DNA Replication Pre-Initiation
CDC7,R-HSA-69206,G1/S Transition
CDC7,R-HSA-69278,"Cell Cycle, Mitotic"
CDC7,R-HSA-69306,DNA Replication
CDC7,R-HSA-69481,G2/M Checkpoints
CDC7,R-HSA-69620,Cell Cycle Checkpoints
CDC7,R-HSA-73857,RNA Polymerase II Transcription
CDC7,R-HSA-74160,Gene expression (Transcription)
CDC7,R-HSA-8953750,Transcriptional Regulation by E2F6
CDC45,R-HSA-1640170,Cell Cycle
CDC45,R-HSA-176187,Activation of ATR in response to replication stress
CDC45,R-HSA-176974,Unwinding of DNA
CDC45,R-HSA-453279,Mitotic G1 phase and G1/S transition
CDC45,R-HSA-68962,Activation of the pre-replicative complex
CDC45,R-HSA-69002,DNA Replication Pre-Initiation
CDC45,R-HSA-69190,DNA strand elongation
CDC45,R-HSA-69205,G1/S-Specific Transcription
CDC45,R-HSA-69206,G1/S Transition
CDC45,R-HSA-69239,Synthesis of DNA
CDC45,R-HSA-69242,S Phase
CDC45,R-HSA-69278,"Cell Cycle, Mitotic"
CDC45,R-HSA-69306,DNA Replication
CDC45,R-HSA-69481,G2/M Checkpoints
CDC45,R-HSA-69620,Cell Cycle Checkpoints
CAPZB,R-HSA-109582,Hemostasis
CAPZB,R-HSA-1280218,Adaptive Immune System
CAPZB,R-HSA-162582,Signal Transduction
CAPZB,R-HSA-168256,Immune System
CAPZB,R-HSA-194315,Signaling by Rho GTPases
CAPZB,R-HSA-199977,ER to Golgi Anterograde Transport
CAPZB,R-HSA-199991,Membrane Trafficking
CAPZB,R-HSA-2132295,MHC class II antigen presentation
CAPZB,R-HSA-2262752,Cellular responses to stress
CAPZB,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand
CAPZB,R-HSA-392499,Metabolism of proteins
CAPZB,R-HSA-446203,Asparagine N-linked glycosylation
CAPZB,R-HSA-5653656,Vesicle-mediated transport
CAPZB,R-HSA-597592,Post-translational protein modification
CAPZB,R-HSA-6807878,COPI-mediated anterograde transport
CAPZB,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic
CAPZB,R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic
CAPZB,R-HSA-8856688,Golgi-to-ER retrograde transport
CAPZB,R-HSA-8953897,Cellular responses to stimuli
CAPZB,R-HSA-9012999,RHO GTPase cycle
CAPZB,R-HSA-9013405,RHOD GTPase cycle
CAPZB,R-HSA-9035034,RHOF GTPase cycle
CAPZB,R-HSA-948021,Transport to the Golgi and subsequent modification
CAPZB,R-HSA-9659379,Sensory processing of sound
CAPZB,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
CAPZB,R-HSA-9709957,Sensory Perception
CAPZB,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
CAPZB,R-HSA-983231,Factors involved in megakaryocyte development and platelet production
EOMES,R-HSA-1266738,Developmental Biology
EOMES,R-HSA-1474165,Reproduction
EOMES,R-HSA-9733709,Cardiogenesis
EOMES,R-HSA-9754189,Germ layer formation at gastrulation
EOMES,R-HSA-9758919,Epithelial-Mesenchymal Transition (EMT) during gastrulation
EOMES,R-HSA-9758941,Gastrulation
EOMES,R-HSA-9823730,Formation of definitive endoderm
EOMES,R-HSA-9827857,Specification of primordial germ cells
FZD1,R-HSA-162582,Signal Transduction
FZD1,R-HSA-195721,Signaling by WNT
FZD1,R-HSA-201681,TCF dependent signaling in response to WNT
FZD1,R-HSA-372790,Signaling by GPCR
FZD1,R-HSA-373080,Class B/2 (Secretin family receptors)
FZD1,R-HSA-3858494,Beta-catenin independent WNT signaling
FZD1,R-HSA-4086400,PCP/CE pathway
FZD1,R-HSA-4608870,Asymmetric localization of PCP proteins
FZD1,R-HSA-4641262,Disassembly of the destruction complex and recruitment of AXIN to the membrane
FZD1,R-HSA-500792,GPCR ligand binding
FZD4,R-HSA-162582,Signal Transduction
FZD4,R-HSA-1643685,Disease
FZD4,R-HSA-195721,Signaling by WNT
FZD4,R-HSA-199991,Membrane Trafficking
FZD4,R-HSA-201681,TCF dependent signaling in response to WNT
FZD4,R-HSA-372790,Signaling by GPCR
FZD4,R-HSA-373080,Class B/2 (Secretin family receptors)
FZD4,R-HSA-3858494,Beta-catenin independent WNT signaling
FZD4,R-HSA-4086398,Ca2+ pathway
FZD4,R-HSA-4086400,PCP/CE pathway
FZD4,R-HSA-4608870,Asymmetric localization of PCP proteins
FZD4,R-HSA-4641263,Regulation of FZD by ubiquitination
FZD4,R-HSA-4791275,Signaling by WNT in cancer
FZD4,R-HSA-500792,GPCR ligand binding
FZD4,R-HSA-5099900,WNT5A-dependent internalization of FZD4
FZD4,R-HSA-5340588,Signaling by RNF43 mutants
FZD4,R-HSA-5653656,Vesicle-mediated transport
FZD4,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
FZD4,R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis
FZD4,R-HSA-8856828,Clathrin-mediated endocytosis
FZD6,R-HSA-162582,Signal Transduction
FZD6,R-HSA-1643685,Disease
FZD6,R-HSA-195721,Signaling by WNT
FZD6,R-HSA-201681,TCF dependent signaling in response to WNT
FZD6,R-HSA-372790,Signaling by GPCR
FZD6,R-HSA-373080,Class B/2 (Secretin family receptors)
FZD6,R-HSA-3858494,Beta-catenin independent WNT signaling
FZD6,R-HSA-4086398,Ca2+ pathway
FZD6,R-HSA-4086400,PCP/CE pathway
FZD6,R-HSA-4641263,Regulation of FZD by ubiquitination
FZD6,R-HSA-4791275,Signaling by WNT in cancer
FZD6,R-HSA-500792,GPCR ligand binding
FZD6,R-HSA-5340588,Signaling by RNF43 mutants
FZD6,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
FZD7,R-HSA-162582,Signal Transduction
FZD7,R-HSA-1643685,Disease
FZD7,R-HSA-195721,Signaling by WNT
FZD7,R-HSA-372790,Signaling by GPCR
FZD7,R-HSA-373080,Class B/2 (Secretin family receptors)
FZD7,R-HSA-3858494,Beta-catenin independent WNT signaling
FZD7,R-HSA-4086400,PCP/CE pathway
FZD7,R-HSA-4608870,Asymmetric localization of PCP proteins
FZD7,R-HSA-500792,GPCR ligand binding
FZD7,R-HSA-5663205,Infectious disease
FZD7,R-HSA-9658195,Leishmania infection
FZD7,R-HSA-9664420,Killing mechanisms
FZD7,R-HSA-9673324,WNT5:FZD7-mediated leishmania damping
FZD7,R-HSA-9824443,Parasitic Infection Pathways
FZD8,R-HSA-162582,Signal Transduction
FZD8,R-HSA-1643685,Disease
FZD8,R-HSA-195721,Signaling by WNT
FZD8,R-HSA-201681,TCF dependent signaling in response to WNT
FZD8,R-HSA-372790,Signaling by GPCR
FZD8,R-HSA-373080,Class B/2 (Secretin family receptors)
FZD8,R-HSA-3858494,Beta-catenin independent WNT signaling
FZD8,R-HSA-4086400,PCP/CE pathway
FZD8,R-HSA-4608870,Asymmetric localization of PCP proteins
FZD8,R-HSA-4641263,Regulation of FZD by ubiquitination
FZD8,R-HSA-4791275,Signaling by WNT in cancer
FZD8,R-HSA-500792,GPCR ligand binding
FZD8,R-HSA-5340588,Signaling by RNF43 mutants
FZD8,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
FZD9,R-HSA-162582,Signal Transduction
FZD9,R-HSA-372790,Signaling by GPCR
FZD9,R-HSA-373080,Class B/2 (Secretin family receptors)
FZD9,R-HSA-500792,GPCR ligand binding
H2AC13,R-HSA-1643685,Disease
H2AC13,R-HSA-3214815,HDACs deacetylate histones
H2AC13,R-HSA-3214847,HATs acetylate histones
H2AC13,R-HSA-3214858,RMTs methylate histone arginines
H2AC13,R-HSA-3247509,Chromatin modifying enzymes
H2AC13,R-HSA-392499,Metabolism of proteins
H2AC13,R-HSA-4839726,Chromatin organization
H2AC13,R-HSA-5663205,Infectious disease
H2AC13,R-HSA-5688426,Deubiquitination
H2AC13,R-HSA-5689603,UCH proteinases
H2AC13,R-HSA-5689880,Ub-specific processing proteases
H2AC13,R-HSA-5689901,Metalloprotease DUBs
H2AC13,R-HSA-9609646,HCMV Infection
H2AC13,R-HSA-9609690,HCMV Early Events
H2AC13,R-HSA-9610379,HCMV Late Events
H2AC13,R-HSA-9824446,Viral Infection Pathways
H2AC13,R-HSA-9839923,Dengue Virus Infection
H2AC13,R-HSA-9918481,Dengue Virus-Host Interactions
CARS1,R-HSA-1643685,Disease
CARS1,R-HSA-379716,Cytosolic tRNA aminoacylation
CARS1,R-HSA-379724,tRNA Aminoacylation
CARS1,R-HSA-392499,Metabolism of proteins
CARS1,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
CARS1,R-HSA-72766,Translation
CARS1,R-HSA-9700206,Signaling by ALK in cancer
CARS1,R-HSA-9725370,Signaling by ALK fusions and activated point mutants
H2AC15,R-HSA-1643685,Disease
H2AC15,R-HSA-3214815,HDACs deacetylate histones
H2AC15,R-HSA-3214847,HATs acetylate histones
H2AC15,R-HSA-3214858,RMTs methylate histone arginines
H2AC15,R-HSA-3247509,Chromatin modifying enzymes
H2AC15,R-HSA-392499,Metabolism of proteins
H2AC15,R-HSA-4839726,Chromatin organization
H2AC15,R-HSA-5663205,Infectious disease
H2AC15,R-HSA-5688426,Deubiquitination
H2AC15,R-HSA-5689603,UCH proteinases
H2AC15,R-HSA-5689880,Ub-specific processing proteases
H2AC15,R-HSA-5689901,Metalloprotease DUBs
H2AC15,R-HSA-597592,Post-translational protein modification
H2AC15,R-HSA-9609646,HCMV Infection
H2AC15,R-HSA-9609690,HCMV Early Events
H2AC15,R-HSA-9610379,HCMV Late Events
H2AC15,R-HSA-9824446,Viral Infection Pathways
H2AC15,R-HSA-9839923,Dengue Virus Infection
H2AC15,R-HSA-9918481,Dengue Virus-Host Interactions
H2AC14,R-HSA-110328,Recognition and association of DNA glycosylase with site containing an affected pyrimidine
H2AC14,R-HSA-110329,Cleavage of the damaged pyrimidine 
H2AC14,R-HSA-110330,Recognition and association of DNA glycosylase with site containing an affected purine
H2AC14,R-HSA-110331,Cleavage of the damaged purine
H2AC14,R-HSA-1221632,Meiotic synapsis
H2AC14,R-HSA-1266738,Developmental Biology
H2AC14,R-HSA-1280218,Adaptive Immune System
H2AC14,R-HSA-1474165,Reproduction
H2AC14,R-HSA-1500620,Meiosis
H2AC14,R-HSA-1500931,Cell-Cell communication
H2AC14,R-HSA-157118,Signaling by NOTCH
H2AC14,R-HSA-157579,Telomere Maintenance
H2AC14,R-HSA-162582,Signal Transduction
H2AC14,R-HSA-1640170,Cell Cycle
H2AC14,R-HSA-1643685,Disease
H2AC14,R-HSA-168256,Immune System
H2AC14,R-HSA-171306,Packaging Of Telomere Ends
H2AC14,R-HSA-1912408,Pre-NOTCH Transcription and Translation
H2AC14,R-HSA-1912422,Pre-NOTCH Expression and Processing
H2AC14,R-HSA-194315,Signaling by Rho GTPases
H2AC14,R-HSA-195258,RHO GTPase Effectors
H2AC14,R-HSA-195721,Signaling by WNT
H2AC14,R-HSA-201681,TCF dependent signaling in response to WNT
H2AC14,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex
H2AC14,R-HSA-211000,Gene Silencing by RNA
H2AC14,R-HSA-212165,Epigenetic regulation of gene expression
H2AC14,R-HSA-212300,PRC2 methylates histones and DNA
H2AC14,R-HSA-212436,Generic Transcription Pathway
H2AC14,R-HSA-2262752,Cellular responses to stress
H2AC14,R-HSA-2299718,Condensation of Prophase Chromosomes
H2AC14,R-HSA-2559580,Oxidative Stress Induced Senescence
H2AC14,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP)
H2AC14,R-HSA-2559583,Cellular Senescence
H2AC14,R-HSA-2559586,DNA Damage/Telomere Stress Induced Senescence
H2AC14,R-HSA-3214815,HDACs deacetylate histones
H2AC14,R-HSA-3214847,HATs acetylate histones
H2AC14,R-HSA-3214858,RMTs methylate histone arginines
H2AC14,R-HSA-3247509,Chromatin modifying enzymes
H2AC14,R-HSA-388841,Regulation of T cell activation by CD28 family
H2AC14,R-HSA-389948,Co-inhibition by PD-1
H2AC14,R-HSA-392499,Metabolism of proteins
H2AC14,R-HSA-418990,Adherens junctions interactions
H2AC14,R-HSA-421270,Cell-cell junction organization
H2AC14,R-HSA-427359,SIRT1 negatively regulates rRNA expression
H2AC14,R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression
H2AC14,R-HSA-427413,NoRC negatively regulates rRNA expression
H2AC14,R-HSA-446728,Cell junction organization
H2AC14,R-HSA-4839726,Chromatin organization
H2AC14,R-HSA-5250913,Positive epigenetic regulation of rRNA expression
H2AC14,R-HSA-5250924,B-WICH complex positively regulates rRNA expression
H2AC14,R-HSA-5250941,Negative epigenetic regulation of rRNA expression
H2AC14,R-HSA-5334118,DNA methylation
H2AC14,R-HSA-5578749,Transcriptional regulation by small RNAs
H2AC14,R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis
H2AC14,R-HSA-5619507,Activation of HOX genes during differentiation
H2AC14,R-HSA-5625740,RHO GTPases activate PKNs
H2AC14,R-HSA-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3
H2AC14,R-HSA-5663205,Infectious disease
H2AC14,R-HSA-5688426,Deubiquitination
H2AC14,R-HSA-5689603,UCH proteinases
H2AC14,R-HSA-5689880,Ub-specific processing proteases
H2AC14,R-HSA-5689901,Metalloprotease DUBs
H2AC14,R-HSA-597592,Post-translational protein modification
H2AC14,R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere
H2AC14,R-HSA-68616,Assembly of the ORC complex at the origin of replication
H2AC14,R-HSA-68867,Assembly of the pre-replicative complex
H2AC14,R-HSA-68875,Mitotic Prophase
H2AC14,R-HSA-68886,M Phase
H2AC14,R-HSA-69002,DNA Replication Pre-Initiation
H2AC14,R-HSA-69278,"Cell Cycle, Mitotic"
H2AC14,R-HSA-69306,DNA Replication
H2AC14,R-HSA-73728,RNA Polymerase I Promoter Opening
H2AC14,R-HSA-73772,RNA Polymerase I Promoter Escape
H2AC14,R-HSA-73854,RNA Polymerase I Promoter Clearance
H2AC14,R-HSA-73857,RNA Polymerase II Transcription
H2AC14,R-HSA-73864,RNA Polymerase I Transcription
H2AC14,R-HSA-73884,Base Excision Repair
H2AC14,R-HSA-73886,Chromosome Maintenance
H2AC14,R-HSA-73894,DNA Repair
H2AC14,R-HSA-73927,Depurination
H2AC14,R-HSA-73928,Depyrimidination
H2AC14,R-HSA-73929,"Base-Excision Repair, AP Site Formation"
H2AC14,R-HSA-74160,Gene expression (Transcription)
H2AC14,R-HSA-774815,Nucleosome assembly
H2AC14,R-HSA-8878171,Transcriptional regulation by RUNX1
H2AC14,R-HSA-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function
H2AC14,R-HSA-8939211,ESR-mediated signaling
H2AC14,R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs
H2AC14,R-HSA-8953897,Cellular responses to stimuli
H2AC14,R-HSA-9006931,Signaling by Nuclear Receptors
H2AC14,R-HSA-9018519,Estrogen-dependent gene expression
H2AC14,R-HSA-912446,Meiotic recombination
H2AC14,R-HSA-9609646,HCMV Infection
H2AC14,R-HSA-9609690,HCMV Early Events
H2AC14,R-HSA-9610379,HCMV Late Events
H2AC14,R-HSA-9616222,Transcriptional regulation of granulopoiesis
H2AC14,R-HSA-9645723,Diseases of programmed cell death
H2AC14,R-HSA-9670095,Inhibition of DNA recombination at telomere
H2AC14,R-HSA-9710421,Defective pyroptosis
H2AC14,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
H2AC14,R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion
